,artist_id,track_id
110,04gDigrS5kc9YWfZHwBETP,1LmN9SSHISbtp9LoaR5ZVJ
111,04gDigrS5kc9YWfZHwBETP,4XNrMwGx1SqP01sqkGTDmo
112,04gDigrS5kc9YWfZHwBETP,1c2MXiju7DNPSfsKoVbHlg
113,04gDigrS5kc9YWfZHwBETP,5zFglKYiknIxks8geR8rcL
114,04gDigrS5kc9YWfZHwBETP,6TwfdLbaxTKzQi3AgsZNzx
115,04gDigrS5kc9YWfZHwBETP,0HnaqUxvHP5LaWdmWwJpiS
116,04gDigrS5kc9YWfZHwBETP,4gbVRS8gloEluzf0GzDOFc
117,04gDigrS5kc9YWfZHwBETP,2PLo8T3kGE9URFvBy3tUdt
118,04gDigrS5kc9YWfZHwBETP,2bL2gyO6kBdLkNSkxXNh6x
119,04gDigrS5kc9YWfZHwBETP,2iuZJX9X9P0GKaE93xcPjk
120,04gDigrS5kc9YWfZHwBETP,1nueTG77MzNkJTKQ0ZdGzT
121,04gDigrS5kc9YWfZHwBETP,423oRmTgCWl8nF9Oac1fvA
122,04gDigrS5kc9YWfZHwBETP,2j5hsQvApottzvTn4pFJWF
123,04gDigrS5kc9YWfZHwBETP,6AvfZXpbb6r35DfF7gHPRq
124,04gDigrS5kc9YWfZHwBETP,6V1bu6o1Yo5ZXnsCJU8Ovk
125,04gDigrS5kc9YWfZHwBETP,4cktbXiXOapiLBMprHFErI
126,04gDigrS5kc9YWfZHwBETP,2ST72jD2KVe7f3fbcGyX1b
127,04uu8U3I1h26Fp2NBkPTRZ,5vUnjhBzRJJIAOJPde6zDx
128,05BMTFbYu3UZ61SYiu7mTg,6GdDjthxbTGBV9rl2oLKa9
129,05RZIdfz59ZW2FvFuwnmNK,3PJivN5BZ2ckFa22igIu4a
130,05ZOzt8hlefGYXWJIL37PI,4DNmr6nXrvHLRh6oxOHNsz
131,05oH07COxkXKIMt6mIPRee,0YwUJOHKYxlm5gVfIkl8Ym
132,05oH07COxkXKIMt6mIPRee,537F8BYzIMOZBl75qwCXy8
133,05oH07COxkXKIMt6mIPRee,0pLmfgIANOX9FB9uZDU43x
134,05oH07COxkXKIMt6mIPRee,6tvOzCdhzkrJo3ASWwbSPZ
